type_name,kind,owner,file,line,definition_kind,pub_use
VerifyMode,enum,semantic-memory,semantic-memory/src/db.rs,1061,local_def,
IntegrityReport,struct,semantic-memory,semantic-memory/src/db.rs,1070,local_def,
ReconcileAction,enum,semantic-memory,semantic-memory/src/db.rs,1083,local_def,
StoredGraphEdge,struct,semantic-memory,semantic-memory/src/graph_edges.rs,69,local_def,
AddGraphEdgeParams,struct,semantic-memory,semantic-memory/src/graph_edges.rs,103,local_def,
MetricThresholds,struct,semantic-memory,semantic-memory/src/hostile_benchmark.rs,6,local_def,
ScenarioStatus,enum,semantic-memory,semantic-memory/src/hostile_benchmark.rs,29,local_def,
ScenarioReceipt,struct,semantic-memory,semantic-memory/src/hostile_benchmark.rs,36,local_def,
MetricCounts,struct,semantic-memory,semantic-memory/src/hostile_benchmark.rs,44,local_def,
ReceiptSummary,struct,semantic-memory,semantic-memory/src/hostile_benchmark.rs,54,local_def,
BenchmarkReceipt,struct,semantic-memory,semantic-memory/src/hostile_benchmark.rs,64,local_def,
StateView,enum,semantic-memory,semantic-memory/src/knowledge.rs,685,local_def,
SourceArtifactV1,struct,semantic-memory,semantic-memory/src/transition_contracts.rs,11,local_def,
SourceSpanRefV1,struct,semantic-memory,semantic-memory/src/transition_contracts.rs,35,local_def,
AssertionDraftV1,struct,semantic-memory,semantic-memory/src/transition_contracts.rs,64,local_def,
SupersessionDraftV1,struct,semantic-memory,semantic-memory/src/transition_contracts.rs,109,local_def,
TransitionOperation,enum,semantic-memory,semantic-memory/src/transition_contracts.rs,134,local_def,
MemoryTransitionCandidateV1,struct,semantic-memory,semantic-memory/src/transition_contracts.rs,150,local_def,
TransitionDisposition,enum,semantic-memory,semantic-memory/src/transition_contracts.rs,301,local_def,
VerificationScore,struct,semantic-memory,semantic-memory/src/transition_contracts.rs,307,local_def,
OmittedSourceSpanV1,struct,semantic-memory,semantic-memory/src/transition_contracts.rs,319,local_def,
UnsupportedAssertionSpanV1,struct,semantic-memory,semantic-memory/src/transition_contracts.rs,325,local_def,
ActiveHeadSimulationV1,struct,semantic-memory,semantic-memory/src/transition_contracts.rs,334,local_def,
DependencySimulationV1,struct,semantic-memory,semantic-memory/src/transition_contracts.rs,341,local_def,
MemoryTransitionVerificationV1,struct,semantic-memory,semantic-memory/src/transition_contracts.rs,349,local_def,
MemoryTransitionRecordV1,struct,semantic-memory,semantic-memory/src/transition_contracts.rs,369,local_def,
MemoryTransitionOutcomeV1,enum,semantic-memory,semantic-memory/src/transition_contracts.rs,386,local_def,
StateResolutionMode,enum,semantic-memory,semantic-memory/src/state_epistemics.rs,24,local_def,
PremiseStatus,enum,semantic-memory,semantic-memory/src/state_epistemics.rs,60,local_def,
AnswerDisposition,enum,semantic-memory,semantic-memory/src/state_epistemics.rs,71,local_def,
AnswerPolicy,type,semantic-memory,semantic-memory/src/state_epistemics.rs,80,local_def,
DependencyState,enum,semantic-memory,semantic-memory/src/state_epistemics.rs,84,local_def,
StateDependencyEdgeV1,enum,semantic-memory,semantic-memory/src/state_epistemics.rs,94,local_def,
DependencyResolutionV1,struct,semantic-memory,semantic-memory/src/state_epistemics.rs,200,local_def,
AnswerPolicyDecision,struct,semantic-memory,semantic-memory/src/state_epistemics.rs,379,local_def,
ResolvedAssertionV1,struct,semantic-memory,semantic-memory/src/state_epistemics.rs,420,local_def,
BeliefAlternativeV1,struct,semantic-memory,semantic-memory/src/state_epistemics.rs,430,local_def,
StateResolutionReceiptV1,struct,semantic-memory,semantic-memory/src/state_epistemics.rs,436,local_def,
ResolvedMemoryAnswerV1,struct,semantic-memory,semantic-memory/src/state_epistemics.rs,622,local_def,
StateResolvedRetrievalResponseV1,struct,semantic-memory,semantic-memory/src/state_epistemics.rs,636,local_def,
EvidenceTerminalOutcomeV1,enum,semantic-memory,semantic-memory/src/evidence_gap.rs,26,local_def,
EvidenceGapOutcomeV1,type,semantic-memory,semantic-memory/src/evidence_gap.rs,35,local_def,
EvidenceTerminalOutcome,type,semantic-memory,semantic-memory/src/evidence_gap.rs,36,local_def,
EvidenceGapReasonV1,enum,semantic-memory,semantic-memory/src/evidence_gap.rs,40,local_def,
EvidenceGapV1,struct,semantic-memory,semantic-memory/src/evidence_gap.rs,48,local_def,
EvidenceRetrievalRouteV1,enum,semantic-memory,semantic-memory/src/evidence_gap.rs,60,local_def,
EvidenceRouteReceiptV1,struct,semantic-memory,semantic-memory/src/evidence_gap.rs,70,local_def,
StateRerankWeightsV1,struct,semantic-memory,semantic-memory/src/evidence_gap.rs,82,local_def,
StateRerankCandidateV1,struct,semantic-memory,semantic-memory/src/evidence_gap.rs,101,local_def,
EvidencePacketItemV1,struct,semantic-memory,semantic-memory/src/evidence_gap.rs,169,local_def,
EvidenceAblationReceiptV1,struct,semantic-memory,semantic-memory/src/evidence_gap.rs,196,local_def,
EvidenceGapRequestV1,struct,semantic-memory,semantic-memory/src/evidence_gap.rs,213,local_def,
EvidencePacketV1,struct,semantic-memory,semantic-memory/src/evidence_gap.rs,271,local_def,
ForgettingClosureRequestV1,struct,semantic-memory,semantic-memory/src/forgetting.rs,18,local_def,
ForgettingDispositionV1,enum,semantic-memory,semantic-memory/src/forgetting.rs,52,local_def,
ForgettingSurfaceRefV1,struct,semantic-memory,semantic-memory/src/forgetting.rs,57,local_def,
ForgettingVerificationV1,struct,semantic-memory,semantic-memory/src/forgetting.rs,72,local_def,
ForgettingEpochsV1,struct,semantic-memory,semantic-memory/src/forgetting.rs,79,local_def,
ForgettingClosureReceiptV1,struct,semantic-memory,semantic-memory/src/forgetting.rs,88,local_def,
ShadowPolicyKindV1,enum,semantic-memory,semantic-memory/src/shadow_policy.rs,28,local_def,
ShadowPolicyStatusV1,enum,semantic-memory,semantic-memory/src/shadow_policy.rs,48,local_def,
ShadowPolicyProvenanceV1,struct,semantic-memory,semantic-memory/src/shadow_policy.rs,90,local_def,
ShadowEvaluationWindowV1,struct,semantic-memory,semantic-memory/src/shadow_policy.rs,113,local_def,
ShadowPolicyRiskV1,struct,semantic-memory,semantic-memory/src/shadow_policy.rs,140,local_def,
ShadowPolicyProposalV1,struct,semantic-memory,semantic-memory/src/shadow_policy.rs,155,local_def,
PromotionEvidenceV1,struct,semantic-memory,semantic-memory/src/shadow_policy.rs,251,local_def,
ShadowPolicyPromotionPermitV1,struct,semantic-memory,semantic-memory/src/shadow_policy.rs,338,local_def,
PromotionDispositionV1,enum,semantic-memory,semantic-memory/src/shadow_policy.rs,364,local_def,
PromotionDecisionReceiptV1,struct,semantic-memory,semantic-memory/src/shadow_policy.rs,374,local_def,
ActiveShadowPolicyV1,struct,semantic-memory,semantic-memory/src/shadow_policy.rs,399,local_def,
ShadowExecutionComparisonV1,struct,semantic-memory,semantic-memory/src/shadow_policy.rs,411,local_def,
PromotionGateDecisionV1,struct,semantic-memory,semantic-memory/src/shadow_policy.rs,425,local_def,
SubjectPrincipalV1,struct,semantic-memory,semantic-memory/src/origin_authority.rs,14,local_def,
CallerPrincipalV1,struct,semantic-memory,semantic-memory/src/origin_authority.rs,30,local_def,
AudienceV1,struct,semantic-memory,semantic-memory/src/origin_authority.rs,45,local_def,
NamespaceScopeV1,struct,semantic-memory,semantic-memory/src/origin_authority.rs,62,local_def,
DelegationElevationLeaseV1,struct,semantic-memory,semantic-memory/src/origin_authority.rs,110,local_def,
OriginRiskV1,enum,semantic-memory,semantic-memory/src/origin_authority.rs,169,local_def,
AuthorityScopeV1,enum,semantic-memory,semantic-memory/src/origin_authority.rs,178,local_def,
AuthorityScopesV1,struct,semantic-memory,semantic-memory/src/origin_authority.rs,186,local_def,
OriginClassV1,enum,semantic-memory,semantic-memory/src/origin_authority.rs,194,local_def,
ElevationRequirementV1,enum,semantic-memory,semantic-memory/src/origin_authority.rs,204,local_def,
RevocationStatusV1,enum,semantic-memory,semantic-memory/src/origin_authority.rs,211,local_def,
OriginDerivationKindV1,enum,semantic-memory,semantic-memory/src/origin_authority.rs,219,local_def,
OriginAuthorityLabelV1,struct,semantic-memory,semantic-memory/src/origin_authority.rs,229,local_def,
OriginAuthorityRecordV1,struct,semantic-memory,semantic-memory/src/origin_authority.rs,513,local_def,
GovernedAccessPurposeV1,enum,semantic-memory,semantic-memory/src/origin_authority.rs,522,local_def,
GovernedAccessRequestV1,struct,semantic-memory,semantic-memory/src/origin_authority.rs,532,local_def,
OriginAuthorityDecisionV1,struct,semantic-memory,semantic-memory/src/origin_authority.rs,662,local_def,
PolicyDecisionV1,enum,semantic-memory,semantic-memory/src/origin_authority.rs,686,local_def,
GovernedFactAccessV1,struct,semantic-memory,semantic-memory/src/origin_authority.rs,692,local_def,
GovernedSearchResponseV1,struct,semantic-memory,semantic-memory/src/origin_authority.rs,699,local_def,
GovernedFactListResponseV1,struct,semantic-memory,semantic-memory/src/origin_authority.rs,705,local_def,
GovernedGraphResponseV1,struct,semantic-memory,semantic-memory/src/origin_authority.rs,711,local_def,
GovernedReplayResponseV1,struct,semantic-memory,semantic-memory/src/origin_authority.rs,717,local_def,
GovernedStateResolutionResponseV1,struct,semantic-memory,semantic-memory/src/origin_authority.rs,724,local_def,
GovernedProjectionResponseV1,struct,semantic-memory,semantic-memory/src/origin_authority.rs,732,local_def,
ProcedureCapabilityV1,struct,semantic-memory,semantic-memory/src/procedural_memory.rs,27,local_def,
ProcedureActionV1,struct,semantic-memory,semantic-memory/src/procedural_memory.rs,42,local_def,
ApplicabilityOperatorV1,enum,semantic-memory,semantic-memory/src/procedural_memory.rs,58,local_def,
ApplicabilityPredicateV1,struct,semantic-memory,semantic-memory/src/procedural_memory.rs,66,local_def,
ProcedurePreconditionV1,struct,semantic-memory,semantic-memory/src/procedural_memory.rs,109,local_def,
ProcedureStepV1,struct,semantic-memory,semantic-memory/src/procedural_memory.rs,125,local_def,
AllowedProcedureToolV1,struct,semantic-memory,semantic-memory/src/procedural_memory.rs,158,local_def,
ProcedureEffectV1,struct,semantic-memory,semantic-memory/src/procedural_memory.rs,177,local_def,
ProcedureRiskV1,enum,semantic-memory,semantic-memory/src/procedural_memory.rs,193,local_def,
ProcedureFixtureV1,struct,semantic-memory,semantic-memory/src/procedural_memory.rs,201,local_def,
ProcedureEvidenceTestEnvelopeV1,struct,semantic-memory,semantic-memory/src/procedural_memory.rs,230,local_def,
ProcedureRevocationV1,struct,semantic-memory,semantic-memory/src/procedural_memory.rs,239,local_def,
ProcedureValidationV1,struct,semantic-memory,semantic-memory/src/procedural_memory.rs,246,local_def,
ProceduralMemoryArtifactV1,struct,semantic-memory,semantic-memory/src/procedural_memory.rs,275,local_def,
ProcedureLifecycleDispositionV1,enum,semantic-memory,semantic-memory/src/procedural_memory.rs,372,local_def,
ProcedureFixtureReceiptV1,struct,semantic-memory,semantic-memory/src/procedural_memory.rs,395,local_def,
ProcedureTestReceiptV1,struct,semantic-memory,semantic-memory/src/procedural_memory.rs,403,local_def,
ProcedureLifecycleReceiptV1,struct,semantic-memory,semantic-memory/src/procedural_memory.rs,418,local_def,
ProcedureLifecyclePermitV1,struct,semantic-memory,semantic-memory/src/procedural_memory.rs,437,local_def,
ProcedureActionPermitV1,struct,semantic-memory,semantic-memory/src/procedural_memory.rs,460,local_def,
ProcedureAccessPathV1,enum,semantic-memory,semantic-memory/src/procedural_memory.rs,492,local_def,
ProcedureRetrievalRequestV1,struct,semantic-memory,semantic-memory/src/procedural_memory.rs,501,local_def,
GovernedProcedureDecisionV1,struct,semantic-memory,semantic-memory/src/procedural_memory.rs,547,local_def,
GovernedProcedureRetrievalV1,struct,semantic-memory,semantic-memory/src/procedural_memory.rs,561,local_def,
MemoryAuthority,struct,semantic-memory,semantic-memory/src/authority.rs,36,local_def,
ContradictionSignal,enum,semantic-memory,semantic-memory/src/contradiction_detect.rs,38,local_def,
DetectedPair,struct,semantic-memory,semantic-memory/src/contradiction_detect.rs,54,local_def,
DetectorConfig,struct,semantic-memory,semantic-memory/src/contradiction_detect.rs,69,local_def,
ProposedEdge,struct,semantic-memory,semantic-memory/src/contradiction_detect.rs,369,local_def,
MemoryStore,struct,semantic-memory,semantic-memory/src/lib.rs,675,local_def,
EmbeddingPurpose,enum,semantic-memory,semantic-memory/src/lib.rs,700,local_def,
,pub_use,semantic-memory,semantic-memory/src/lib.rs,98,pub_use,"db::{bytes_to_embedding, decode_f32_le, embedding_to_bytes}"
,pub_use,semantic-memory,semantic-memory/src/lib.rs,160,pub_use,authority::MemoryAuthority
,pub_use,semantic-memory,semantic-memory/src/lib.rs,173,pub_use,knowledge::StateView
,pub_use,semantic-memory,semantic-memory/src/lib.rs,285,pub_use,"db::{IntegrityReport, ReconcileAction, VerifyMode}"
,pub_use,semantic-memory,semantic-memory/src/lib.rs,287,pub_use,embedder::CandleEmbedder
,pub_use,semantic-memory,semantic-memory/src/lib.rs,294,pub_use,error::MemoryError
,pub_use,semantic-memory,semantic-memory/src/lib.rs,296,pub_use,"hnsw::{HnswConfig, HnswHit, HnswIndex}"
,pub_use,semantic-memory,semantic-memory/src/lib.rs,299,pub_use,"graph_edges::{AddGraphEdgeParams, StoredGraphEdge}"
,pub_use,semantic-memory,semantic-memory/src/lib.rs,304,pub_use,"quantize::{pack_quantized, unpack_quantized, QuantizedVector, Quantizer}"
,pub_use,semantic-memory,semantic-memory/src/lib.rs,305,pub_use,storage::StoragePaths
,pub_use,semantic-memory,semantic-memory/src/lib.rs,306,pub_use,"tokenizer::{EstimateTokenCounter, TokenCounter}"
,pub_use,semantic-memory,semantic-memory/src/lib.rs,320,pub_use,"vector_backend::{VectorBackend, VectorHit, VectorIndex, VectorIndexConfig}"
,pub_use,semantic-memory,semantic-memory/src/lib.rs,322,pub_use,vector_codec::TurboQuantCodec
,pub_use,semantic-memory,semantic-memory/src/lib.rs,326,pub_use,"vector_snapshot::{build_embedding_snapshot, EmbeddingSnapshotRow, EmbeddingSnapshotV1}"
,pub_use,semantic-memory,semantic-memory/src/lib.rs,657,pub_use,stack_ids::EnvelopeId
,pub_use,semantic-memory,semantic-memory/src/lib.rs,667,pub_use,crate::types::TraceId
AuthoritySnapshotId,struct,semantic-memory,semantic-memory/src/authority_contracts.rs,46,local_def,
RetrievalEpoch,struct,semantic-memory,semantic-memory/src/authority_contracts.rs,50,local_def,
MemoryEnvelopeV1,struct,semantic-memory,semantic-memory/src/authority_contracts.rs,53,local_def,
CapabilityManifestV1,struct,semantic-memory,semantic-memory/src/authority_contracts.rs,64,local_def,
StageOutcomeV1,enum,semantic-memory,semantic-memory/src/authority_contracts.rs,72,local_def,
RetrievalWitnessV1,struct,semantic-memory,semantic-memory/src/authority_contracts.rs,83,local_def,
AuthorityStateV1,struct,semantic-memory,semantic-memory/src/authority_contracts.rs,100,local_def,
RetrievalResponseV1,struct,semantic-memory,semantic-memory/src/authority_contracts.rs,106,local_def,
InjectionDisposition,enum,semantic-memory,semantic-memory/src/authority_contracts.rs,115,local_def,
InjectionDecisionV1,struct,semantic-memory,semantic-memory/src/authority_contracts.rs,123,local_def,
SupersessionReceiptV1,struct,semantic-memory,semantic-memory/src/authority_contracts.rs,135,local_def,
AuthorityPermit,struct,semantic-memory,semantic-memory/src/authority_contracts.rs,160,local_def,
AuthorityAdmission,enum,semantic-memory,semantic-memory/src/authority_contracts.rs,173,local_def,
AuthorityIssuer,struct,semantic-memory,semantic-memory/src/authority_contracts.rs,181,local_def,
ResolvedEvidenceDigest,struct,semantic-memory,semantic-memory/src/authority_contracts.rs,187,local_def,
AuthorityOperationKind,enum,semantic-memory,semantic-memory/src/authority_contracts.rs,302,local_def,
AuthorityFaultStage,enum,semantic-memory,semantic-memory/src/authority_contracts.rs,311,local_def,
AuthorityReceiptV1,struct,semantic-memory,semantic-memory/src/authority_contracts.rs,332,local_def,
HubnessScore,struct,semantic-memory,semantic-memory/src/hubness.rs,16,local_def,
MemoryConfig,struct,semantic-memory,semantic-memory/src/config.rs,10,local_def,
EmbeddingConfig,struct,semantic-memory,semantic-memory/src/config.rs,98,local_def,
SearchConfig,struct,semantic-memory,semantic-memory/src/config.rs,176,local_def,
DerivedVectorBackendPolicy,enum,semantic-memory,semantic-memory/src/config.rs,301,local_def,
ChunkingStrategy,enum,semantic-memory,semantic-memory/src/config.rs,514,local_def,
ChunkingConfig,struct,semantic-memory,semantic-memory/src/config.rs,529,local_def,
PoolConfig,struct,semantic-memory,semantic-memory/src/config.rs,595,local_def,
MemoryLimits,struct,semantic-memory,semantic-memory/src/config.rs,658,local_def,
Bm25Hit,struct,semantic-memory,semantic-memory/src/search.rs,239,local_def,
VectorHit,struct,semantic-memory,semantic-memory/src/search.rs,258,local_def,
HubnessScore,struct,semantic-memory,semantic-memory/src/archive/hubness_rust.rs,133,local_def,
ForgeToolReceiptV1,struct,semantic-memory-forge,semantic-memory-forge/src/tool_receipt.rs,10,local_def,
ForgeToolBudgetContext,struct,semantic-memory-forge,semantic-memory-forge/src/tool_receipt.rs,38,local_def,
ForgeToolReceiptV2,struct,semantic-memory-forge,semantic-memory-forge/src/tool_receipt.rs,50,local_def,
TruthStateV1,enum,semantic-memory-forge,semantic-memory-forge/src/v11.rs,22,local_def,
DegradationKindV1,enum,semantic-memory-forge,semantic-memory-forge/src/v11.rs,32,local_def,
ExactnessLevelV1,enum,semantic-memory-forge,semantic-memory-forge/src/v11.rs,46,local_def,
SemanticViewV1,enum,semantic-memory-forge,semantic-memory-forge/src/v11.rs,55,local_def,
EvidenceAdmissibilityV1,enum,semantic-memory-forge,semantic-memory-forge/src/v11.rs,65,local_def,
SemanticsProfileV1,struct,semantic-memory-forge,semantic-memory-forge/src/v11.rs,73,local_def,
ClaimStateV1,struct,semantic-memory-forge,semantic-memory-forge/src/v11.rs,108,local_def,
WitnessArtifactV1,struct,semantic-memory-forge,semantic-memory-forge/src/v11.rs,147,local_def,
CertificateKindV1,enum,semantic-memory-forge,semantic-memory-forge/src/v11.rs,176,local_def,
CertificateArtifactV1,struct,semantic-memory-forge,semantic-memory-forge/src/v11.rs,184,local_def,
RefutationOutcomeV1,enum,semantic-memory-forge,semantic-memory-forge/src/v11.rs,215,local_def,
RefutationArtifactV1,struct,semantic-memory-forge,semantic-memory-forge/src/v11.rs,223,local_def,
SemanticDiffV1,struct,semantic-memory-forge,semantic-memory-forge/src/v11.rs,259,local_def,
DegradationActionV1,enum,semantic-memory-forge,semantic-memory-forge/src/v11.rs,289,local_def,
OracleSliceContractV1,struct,semantic-memory-forge,semantic-memory-forge/src/v11.rs,296,local_def,
CausalRoleV1,enum,semantic-memory-forge,semantic-memory-forge/src/v11.rs,328,local_def,
CausalDirectionV1,enum,semantic-memory-forge,semantic-memory-forge/src/v11.rs,339,local_def,
CausalContributorV1,struct,semantic-memory-forge,semantic-memory-forge/src/v11.rs,346,local_def,
CausalAttributionBundleV1,struct,semantic-memory-forge,semantic-memory-forge/src/v11.rs,355,local_def,
DegradationRecordV1,struct,semantic-memory-forge,semantic-memory-forge/src/v11.rs,392,local_def,
ExactnessEscalationRuleV1,struct,semantic-memory-forge,semantic-memory-forge/src/v11.rs,421,local_def,
ExactnessBudgetV1,struct,semantic-memory-forge,semantic-memory-forge/src/v11.rs,429,local_def,
BilatticeTruthV1,enum,semantic-memory-forge,semantic-memory-forge/src/v13.rs,18,local_def,
SupportPolarityV1,enum,semantic-memory-forge,semantic-memory-forge/src/v13.rs,27,local_def,
SupportProvenanceKindV1,enum,semantic-memory-forge,semantic-memory-forge/src/v13.rs,34,local_def,
SupportTokenV1,struct,semantic-memory-forge,semantic-memory-forge/src/v13.rs,44,local_def,
SupportExprV1,enum,semantic-memory-forge,semantic-memory-forge/src/v13.rs,53,local_def,
SupportSetV1,struct,semantic-memory-forge,semantic-memory-forge/src/v13.rs,60,local_def,
QualityVectorV1,struct,semantic-memory-forge,semantic-memory-forge/src/v13.rs,84,local_def,
ContradictionWitnessV1,struct,semantic-memory-forge,semantic-memory-forge/src/v13.rs,95,local_def,
RetractionRecordV1,struct,semantic-memory-forge,semantic-memory-forge/src/v13.rs,119,local_def,
ClaimStateV13,struct,semantic-memory-forge,semantic-memory-forge/src/v13.rs,150,local_def,
InterventionBundleV1,struct,semantic-memory-forge,semantic-memory-forge/src/v14.rs,14,local_def,
OutcomeSchemaV1,struct,semantic-memory-forge,semantic-memory-forge/src/v14.rs,38,local_def,
CohortContractV1,struct,semantic-memory-forge,semantic-memory-forge/src/v14.rs,50,local_def,
CounterfactualSliceV1,struct,semantic-memory-forge,semantic-memory-forge/src/v14.rs,66,local_def,
DispatchOutcomeV1,enum,semantic-memory-forge,semantic-memory-forge/src/v9.rs,11,local_def,
ExecutionContextV1,struct,semantic-memory-forge,semantic-memory-forge/src/v9.rs,20,local_def,
EpisodeBundleV1,struct,semantic-memory-forge,semantic-memory-forge/src/v9.rs,83,local_def,
EvidenceBundleId,struct,semantic-memory-forge,semantic-memory-forge/src/bundle.rs,26,local_def,
CausalQuestion,struct,semantic-memory-forge,semantic-memory-forge/src/bundle.rs,53,local_def,
TreatmentSpec,struct,semantic-memory-forge,semantic-memory-forge/src/bundle.rs,62,local_def,
OutcomeSpec,struct,semantic-memory-forge,semantic-memory-forge/src/bundle.rs,73,local_def,
RefutationAttempt,struct,semantic-memory-forge,semantic-memory-forge/src/bundle.rs,84,local_def,
RefutationResult,enum,semantic-memory-forge,semantic-memory-forge/src/bundle.rs,98,local_def,
VerificationTrialSide,enum,semantic-memory-forge,semantic-memory-forge/src/bundle.rs,120,local_def,
VerificationTrialRecord,struct,semantic-memory-forge,semantic-memory-forge/src/bundle.rs,127,local_def,
ComparabilitySnapshot,struct,semantic-memory-forge,semantic-memory-forge/src/bundle.rs,143,local_def,
RefutationArtifactRecord,struct,semantic-memory-forge,semantic-memory-forge/src/bundle.rs,163,local_def,
VerificationLifecycleState,enum,semantic-memory-forge,semantic-memory-forge/src/bundle.rs,187,local_def,
PromotionState,enum,semantic-memory-forge,semantic-memory-forge/src/bundle.rs,197,local_def,
VerificationSummary,struct,semantic-memory-forge,semantic-memory-forge/src/bundle.rs,213,local_def,
EvidenceBundle,struct,semantic-memory-forge,semantic-memory-forge/src/bundle.rs,238,local_def,
EstimatorKind,enum,semantic-memory-forge,semantic-memory-forge/src/estimator.rs,12,local_def,
EstimatorMeta,struct,semantic-memory-forge,semantic-memory-forge/src/estimator.rs,48,local_def,
EnvironmentFingerprint,struct,semantic-memory-forge,semantic-memory-forge/src/estimator.rs,73,local_def,
SidecarExecution,struct,semantic-memory-forge,semantic-memory-forge/src/estimator.rs,88,local_def,
ExportAuthority,enum,semantic-memory-forge,semantic-memory-forge/src/envelope.rs,35,local_def,
ForgeExportMeta,struct,semantic-memory-forge,semantic-memory-forge/src/envelope.rs,54,local_def,
ConstraintSeedKind,enum,semantic-memory-forge,semantic-memory-forge/src/envelope.rs,83,local_def,
CausalRoleHint,enum,semantic-memory-forge,semantic-memory-forge/src/envelope.rs,93,local_def,
ProjectionVisibilityClass,enum,semantic-memory-forge,semantic-memory-forge/src/envelope.rs,104,local_def,
ExportConfidenceClass,enum,semantic-memory-forge,semantic-memory-forge/src/envelope.rs,113,local_def,
NuisanceSnapshot,struct,semantic-memory-forge,semantic-memory-forge/src/envelope.rs,122,local_def,
ExportRecordSemanticsV3,struct,semantic-memory-forge,semantic-memory-forge/src/envelope.rs,138,local_def,
ExportRecordV3,struct,semantic-memory-forge,semantic-memory-forge/src/envelope.rs,182,local_def,
ExportEnvelopeError,enum,semantic-memory-forge,semantic-memory-forge/src/envelope.rs,190,local_def,
ExportEnvelopeV1,struct,semantic-memory-forge,semantic-memory-forge/src/envelope.rs,234,local_def,
ExportEnvelopeV2,struct,semantic-memory-forge,semantic-memory-forge/src/envelope.rs,297,local_def,
ExportEnvelopeV3,struct,semantic-memory-forge,semantic-memory-forge/src/envelope.rs,344,local_def,
ExportRecord,enum,semantic-memory-forge,semantic-memory-forge/src/envelope.rs,1231,local_def,
ExportClaim,struct,semantic-memory-forge,semantic-memory-forge/src/envelope.rs,1303,local_def,
ExportRelation,struct,semantic-memory-forge,semantic-memory-forge/src/envelope.rs,1339,local_def,
ExportEpisode,struct,semantic-memory-forge,semantic-memory-forge/src/envelope.rs,1371,local_def,
ExportEntityAlias,struct,semantic-memory-forge,semantic-memory-forge/src/envelope.rs,1392,local_def,
ExportEvidenceRef,struct,semantic-memory-forge,semantic-memory-forge/src/envelope.rs,1418,local_def,
,pub_use,semantic-memory-forge,semantic-memory-forge/src/lib.rs,58,pub_use,"estimator::{EnvironmentFingerprint, EstimatorKind, EstimatorMeta, SidecarExecution}"
ForgeAuditCandidateSearchRequestV1,struct,semantic-memory-forge,semantic-memory-forge/src/audit_candidate.rs,12,local_def,
ForgeAuditCandidateSearchResultV1,struct,semantic-memory-forge,semantic-memory-forge/src/audit_candidate.rs,39,local_def,
ContentDigest,struct,stack-ids,stack-ids/src/digest.rs,40,local_def,
DigestBuilder,struct,stack-ids,stack-ids/src/digest.rs,116,local_def,
DigestError,enum,stack-ids,stack-ids/src/digest.rs,200,local_def,
,pub_use,stack-ids,stack-ids/src/lib.rs,35,pub_use,digest::*
,pub_use,stack-ids,stack-ids/src/lib.rs,37,pub_use,ids::*
,pub_use,stack-ids,stack-ids/src/lib.rs,38,pub_use,scope::*
,pub_use,stack-ids,stack-ids/src/lib.rs,39,pub_use,status::*
,pub_use,stack-ids,stack-ids/src/lib.rs,40,pub_use,trace::*
,pub_use,stack-ids,stack-ids/src/lib.rs,41,pub_use,v25::*
Scope,struct,stack-ids,stack-ids/src/scope.rs,28,local_def,
ScopeKey,struct,stack-ids,stack-ids/src/scope.rs,98,local_def,
PhaseStatus,enum,stack-ids,stack-ids/src/scope.rs,166,local_def,
SurfaceStatus,enum,stack-ids,stack-ids/src/status.rs,10,local_def,
TraceCtx,struct,stack-ids,stack-ids/src/trace.rs,25,local_def,
BaggageEntry,struct,stack-ids,stack-ids/src/trace.rs,45,local_def,
TraceError,enum,stack-ids,stack-ids/src/trace.rs,230,local_def,
V25ConstitutionCitation,struct,stack-ids,stack-ids/src/v25.rs,11,local_def,
CrateReceiptV1,struct,stack-ids,stack-ids/src/receipt.rs,10,local_def,
Outcome,enum,stack-ids,stack-ids/src/receipt.rs,19,local_def,
RolloutDecisionClassV1,enum,verification-adjudication,verification-adjudication/src/v14.rs,12,local_def,
RolloutDecisionV1,struct,verification-adjudication,verification-adjudication/src/v14.rs,20,local_def,
RollbackClassV1,enum,verification-adjudication,verification-adjudication/src/v14.rs,38,local_def,
RollbackDecisionV1,struct,verification-adjudication,verification-adjudication/src/v14.rs,45,local_def,
EffectAdjudicationReceiptV1,struct,verification-adjudication,verification-adjudication/src/lib.rs,29,local_def,
ReleaseRollbackDecisionV1,struct,verification-adjudication,verification-adjudication/src/lib.rs,42,local_def,
VerificationDisposition,enum,verification-adjudication,verification-adjudication/src/lib.rs,56,local_def,
PromotionDecision,struct,verification-adjudication,verification-adjudication/src/lib.rs,68,local_def,
RefutationDecision,struct,verification-adjudication,verification-adjudication/src/lib.rs,89,local_def,
RollbackPlan,struct,verification-adjudication,verification-adjudication/src/lib.rs,108,local_def,
RollbackScopeV1,enum,verification-adjudication,verification-adjudication/src/lib.rs,135,local_def,
RefutationClassV1,enum,verification-adjudication,verification-adjudication/src/lib.rs,144,local_def,
InvalidationRadiusV1,enum,verification-adjudication,verification-adjudication/src/lib.rs,151,local_def,
AdjudicationResult,struct,verification-adjudication,verification-adjudication/src/lib.rs,158,local_def,
CalibrationSnapshot,struct,verification-calibration,verification-calibration/src/lib.rs,9,local_def,
NuisanceStateArtifact,struct,verification-calibration,verification-calibration/src/lib.rs,24,local_def,
ExperimentRiskClassV1,enum,verification-control,verification-control/src/v14.rs,25,local_def,
ExperimentLifecycleStateV1,enum,verification-control,verification-control/src/v14.rs,34,local_def,
