ID,Severity,Confidence,Origin,Category,V11_Gate,Primary_Path_or_Surface,Finding,Risk,Evidence,Required_Action,Acceptance_Gate,Suggested_Phase,Status,Notes
AHD-0072,Critical,High-confidence hardening risk,Prior audit normalized,Tool exposure & permit policy,v11A Material Operation / Permit,crates/aidens-permit-kit/src/lib.rs,"Declared tool, registered tool, executable tool, exposed tool, and provider-schema tool states can diverge.","Risk that declared tools, exposed tools, permitted tools, and executable tools diverge.",local scan: safe_coding_registry_for_current_dir fallback at aidens-tool-kit/src/lib.rs:631-632,Add tool exposure parity harness: declared vs registered vs executable vs exposed vs provider schema vs permit-used.,Add tool exposure parity harness: declared vs registered vs executable vs exposed vs provider schema vs permit-used.,Phase 03 tool/permit exposure parity,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0073,Critical,Conformance/test gap,Prior audit normalized,Tool exposure & permit policy,v11A Material Operation / Permit,crates/aidens-contracts/src/capability_turn.rs,Tool descriptor persistence can be ephemeral even when the tool materially affects artifacts.,"Risk that declared tools, exposed tools, permitted tools, and executable tools diverge.",local scan: receipt_persistence Ephemeral at aidens-tool-kit/src/lib.rs:211,Add tool exposure parity harness: declared vs registered vs executable vs exposed vs provider schema vs permit-used.,Add tool exposure parity harness: declared vs registered vs executable vs exposed vs provider schema vs permit-used.,Phase 03 tool/permit exposure parity,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0074,Critical,Conformance/test gap,Prior audit normalized,Tool exposure & permit policy,v11A Material Operation / Permit,crates/aidens-tool-kit/src/lib.rs,Permit-use evidence is not proven to be durable and queryable for every side-effecting tool path.,"Risk that declared tools, exposed tools, permitted tools, and executable tools diverge.",local scan: safe_coding_registry_for_current_dir fallback at aidens-tool-kit/src/lib.rs:631-632,Add tool exposure parity harness: declared vs registered vs executable vs exposed vs provider schema vs permit-used.,Add tool exposure parity harness: declared vs registered vs executable vs exposed vs provider schema vs permit-used.,Phase 03 tool/permit exposure parity,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0075,Critical,High-confidence hardening risk,Prior audit normalized,Tool exposure & permit policy,v11A Material Operation / Permit,crates/aidens-permit-kit/src/lib.rs,Provider route policy can hide a tool for one route but not prove disabled tools are nonexistent.,"Risk that declared tools, exposed tools, permitted tools, and executable tools diverge.",local scan: receipt_persistence Ephemeral at aidens-tool-kit/src/lib.rs:211,Add tool exposure parity harness: declared vs registered vs executable vs exposed vs provider schema vs permit-used.,Add tool exposure parity harness: declared vs registered vs executable vs exposed vs provider schema vs permit-used.,Phase 03 tool/permit exposure parity,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0116,Critical,Confirmed source pattern,Prior audit normalized,Patch transactionality & treatment integrity,v11A Boundary Compiler / Treatment Integrity,crates/aidens-tool-kit/src/lib.rs,Patch application is not a full unified-diff interpreter and can mislead users/tools expecting patch semantics.,"Risk that code changes are applied without atomicity, rollback, or semantic receipts.",local scan: patch_apply implementation at aidens-tool-kit/src/lib.rs:1198; patch term count 448,"Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.","Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.",Phase 04 transactional patch engine,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0120,Critical,High-confidence hardening risk,Prior audit normalized,Patch transactionality & treatment integrity,v11A Boundary Compiler / Treatment Integrity,crates/aidens-contracts/src/tool_artifacts.rs,Patch failure after partial write lacks a rollback/quarantine path.,"Risk that code changes are applied without atomicity, rollback, or semantic receipts.",local scan: patch_apply implementation at aidens-tool-kit/src/lib.rs:1198; patch term count 448,"Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.","Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.",Phase 04 transactional patch engine,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0124,Critical,Conformance/test gap,Prior audit normalized,Patch transactionality & treatment integrity,v11A Boundary Compiler / Treatment Integrity,crates/aidens-runner/src/lib.rs,"Rename, delete, mode-change, and binary-file semantics are not explicitly supported or rejected with receipts.","Risk that code changes are applied without atomicity, rollback, or semantic receipts.",local scan: patch_apply implementation at aidens-tool-kit/src/lib.rs:1198; patch term count 448,"Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.","Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.",Phase 04 transactional patch engine,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0128,Critical,Confirmed source pattern,Prior audit normalized,Patch transactionality & treatment integrity,v11A Boundary Compiler / Treatment Integrity,crates/aidens-tool-kit/src/lib.rs,Patch context is not enforced strongly enough to prove the intended treatment was applied. Scope variant 2: apply to crates/aidens-tool-kit/src/lib.rs and adjacent caller/callee surfaces.,"Risk that code changes are applied without atomicity, rollback, or semantic receipts.",local scan: patch_apply implementation at aidens-tool-kit/src/lib.rs:1198; patch term count 448,"Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.","Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.",Phase 04 transactional patch engine,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0132,Critical,High-confidence hardening risk,Prior audit normalized,Patch transactionality & treatment integrity,v11A Boundary Compiler / Treatment Integrity,crates/aidens-contracts/src/tool_artifacts.rs,Before/after file digests are not guaranteed as first-class treatment evidence for every apply path. Scope variant 2: apply to crates/aidens-contracts/src/tool_artifacts.rs and adjacent caller/callee surfaces.,"Risk that code changes are applied without atomicity, rollback, or semantic receipts.",local scan: patch_apply implementation at aidens-tool-kit/src/lib.rs:1198; patch term count 448,"Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.","Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.",Phase 04 transactional patch engine,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0136,Critical,Conformance/test gap,Prior audit normalized,Patch transactionality & treatment integrity,v11A Boundary Compiler / Treatment Integrity,crates/aidens-runner/src/lib.rs,Patch application is not a full unified-diff interpreter and can mislead users/tools expecting patch semantics. Scope variant 3: apply to crates/aidens-runner/src/lib.rs and adjacent caller/callee surfaces.,"Risk that code changes are applied without atomicity, rollback, or semantic receipts.",local scan: patch_apply implementation at aidens-tool-kit/src/lib.rs:1198; patch term count 448,"Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.","Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.",Phase 04 transactional patch engine,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0140,Critical,Confirmed source pattern,Prior audit normalized,Patch transactionality & treatment integrity,v11A Boundary Compiler / Treatment Integrity,crates/aidens-tool-kit/src/lib.rs,Patch failure after partial write lacks a rollback/quarantine path. Scope variant 3: apply to crates/aidens-tool-kit/src/lib.rs and adjacent caller/callee surfaces.,"Risk that code changes are applied without atomicity, rollback, or semantic receipts.",local scan: patch_apply implementation at aidens-tool-kit/src/lib.rs:1198; patch term count 448,"Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.","Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.",Phase 04 transactional patch engine,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0144,Critical,High-confidence hardening risk,Prior audit normalized,Patch transactionality & treatment integrity,v11A Boundary Compiler / Treatment Integrity,crates/aidens-contracts/src/tool_artifacts.rs,"Rename, delete, mode-change, and binary-file semantics are not explicitly supported or rejected with receipts. Scope variant 3: apply to crates/aidens-contracts/src/tool_artifacts.rs and adjacent caller/callee surfaces.","Risk that code changes are applied without atomicity, rollback, or semantic receipts.",local scan: patch_apply implementation at aidens-tool-kit/src/lib.rs:1198; patch term count 448,"Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.","Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.",Phase 04 transactional patch engine,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0148,Critical,Conformance/test gap,Prior audit normalized,Patch transactionality & treatment integrity,v11A Boundary Compiler / Treatment Integrity,crates/aidens-runner/src/lib.rs,Patch context is not enforced strongly enough to prove the intended treatment was applied. Scope variant 4: apply to crates/aidens-runner/src/lib.rs and adjacent caller/callee surfaces.,"Risk that code changes are applied without atomicity, rollback, or semantic receipts.",local scan: patch_apply implementation at aidens-tool-kit/src/lib.rs:1198; patch term count 448,"Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.","Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.",Phase 04 transactional patch engine,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0152,Critical,Confirmed source pattern,Prior audit normalized,Patch transactionality & treatment integrity,v11A Boundary Compiler / Treatment Integrity,crates/aidens-tool-kit/src/lib.rs,Before/after file digests are not guaranteed as first-class treatment evidence for every apply path. Scope variant 4: apply to crates/aidens-tool-kit/src/lib.rs and adjacent caller/callee surfaces.,"Risk that code changes are applied without atomicity, rollback, or semantic receipts.",local scan: patch_apply implementation at aidens-tool-kit/src/lib.rs:1198; patch term count 448,"Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.","Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.",Phase 04 transactional patch engine,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0156,Critical,High-confidence hardening risk,Prior audit normalized,Patch transactionality & treatment integrity,v11A Boundary Compiler / Treatment Integrity,crates/aidens-contracts/src/tool_artifacts.rs,Patch application is not a full unified-diff interpreter and can mislead users/tools expecting patch semantics. Scope variant 5: apply to crates/aidens-contracts/src/tool_artifacts.rs and adjacent caller/callee surfaces.,"Risk that code changes are applied without atomicity, rollback, or semantic receipts.",local scan: patch_apply implementation at aidens-tool-kit/src/lib.rs:1198; patch term count 448,"Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.","Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.",Phase 04 transactional patch engine,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0160,Critical,Conformance/test gap,Prior audit normalized,Patch transactionality & treatment integrity,v11A Boundary Compiler / Treatment Integrity,crates/aidens-runner/src/lib.rs,Patch failure after partial write lacks a rollback/quarantine path. Scope variant 5: apply to crates/aidens-runner/src/lib.rs and adjacent caller/callee surfaces.,"Risk that code changes are applied without atomicity, rollback, or semantic receipts.",local scan: patch_apply implementation at aidens-tool-kit/src/lib.rs:1198; patch term count 448,"Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.","Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.",Phase 04 transactional patch engine,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0164,Critical,Confirmed source pattern,Prior audit normalized,Patch transactionality & treatment integrity,v11A Boundary Compiler / Treatment Integrity,crates/aidens-tool-kit/src/lib.rs,"Rename, delete, mode-change, and binary-file semantics are not explicitly supported or rejected with receipts. Scope variant 5: apply to crates/aidens-tool-kit/src/lib.rs and adjacent caller/callee surfaces.","Risk that code changes are applied without atomicity, rollback, or semantic receipts.",local scan: patch_apply implementation at aidens-tool-kit/src/lib.rs:1198; patch term count 448,"Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.","Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.",Phase 04 transactional patch engine,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0168,Critical,High-confidence hardening risk,Prior audit normalized,Patch transactionality & treatment integrity,v11A Boundary Compiler / Treatment Integrity,crates/aidens-contracts/src/tool_artifacts.rs,Patch context is not enforced strongly enough to prove the intended treatment was applied. Scope variant 6: apply to crates/aidens-contracts/src/tool_artifacts.rs and adjacent caller/callee surfaces.,"Risk that code changes are applied without atomicity, rollback, or semantic receipts.",local scan: patch_apply implementation at aidens-tool-kit/src/lib.rs:1198; patch term count 448,"Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.","Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.",Phase 04 transactional patch engine,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0172,Critical,Conformance/test gap,Prior audit normalized,Patch transactionality & treatment integrity,v11A Boundary Compiler / Treatment Integrity,crates/aidens-runner/src/lib.rs,Before/after file digests are not guaranteed as first-class treatment evidence for every apply path. Scope variant 6: apply to crates/aidens-runner/src/lib.rs and adjacent caller/callee surfaces.,"Risk that code changes are applied without atomicity, rollback, or semantic receipts.",local scan: patch_apply implementation at aidens-tool-kit/src/lib.rs:1198; patch term count 448,"Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.","Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.",Phase 04 transactional patch engine,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0176,Critical,Confirmed source pattern,Prior audit normalized,Patch transactionality & treatment integrity,v11A Boundary Compiler / Treatment Integrity,crates/aidens-tool-kit/src/lib.rs,Patch application is not a full unified-diff interpreter and can mislead users/tools expecting patch semantics. Scope variant 7: apply to crates/aidens-tool-kit/src/lib.rs and adjacent caller/callee surfaces.,"Risk that code changes are applied without atomicity, rollback, or semantic receipts.",local scan: patch_apply implementation at aidens-tool-kit/src/lib.rs:1198; patch term count 448,"Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.","Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.",Phase 04 transactional patch engine,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0180,Critical,High-confidence hardening risk,Prior audit normalized,Patch transactionality & treatment integrity,v11A Boundary Compiler / Treatment Integrity,crates/aidens-contracts/src/tool_artifacts.rs,Patch failure after partial write lacks a rollback/quarantine path. Scope variant 7: apply to crates/aidens-contracts/src/tool_artifacts.rs and adjacent caller/callee surfaces.,"Risk that code changes are applied without atomicity, rollback, or semantic receipts.",local scan: patch_apply implementation at aidens-tool-kit/src/lib.rs:1198; patch term count 448,"Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.","Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.",Phase 04 transactional patch engine,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0184,Critical,Conformance/test gap,Prior audit normalized,Patch transactionality & treatment integrity,v11A Boundary Compiler / Treatment Integrity,crates/aidens-runner/src/lib.rs,"Rename, delete, mode-change, and binary-file semantics are not explicitly supported or rejected with receipts. Scope variant 7: apply to crates/aidens-runner/src/lib.rs and adjacent caller/callee surfaces.","Risk that code changes are applied without atomicity, rollback, or semantic receipts.",local scan: patch_apply implementation at aidens-tool-kit/src/lib.rs:1198; patch term count 448,"Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.","Replace or constrain patch_apply; require transaction receipt, before/after digests, rollback/quarantine, and post-write verification.",Phase 04 transactional patch engine,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0231,Critical,Confirmed source pattern,Prior audit normalized,Provider route & local/mocking honesty,v11A Execution Evidence / Support Profile,crates/aidens-provider-kit/src/lib.rs,"Local provider mode can map to mock behavior, creating support-profile dishonesty.","Risk that provider mode, provider route, and actual behavior disagree.",local scan: AgentProviderModeV1::Local maps to mock at aidens-runner/src/lib.rs:274,Make local/mock/Ollama/provider routes honest; prevent local=>mock fallback without explicit degradation and support-label change.,Make local/mock/Ollama/provider routes honest; prevent local=>mock fallback without explicit degradation and support-label change.,Phase 06 provider honesty,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0234,Critical,Confirmed source pattern,Prior audit normalized,Provider route & local/mocking honesty,v11A Execution Evidence / Support Profile,crates/aidens-provider-kit/src/lib.rs,Provider route fallback can change execution semantics without a strong rejected-alternatives receipt.,"Risk that provider mode, provider route, and actual behavior disagree.",local scan: Ollama provider surface in aidens-provider-kit/src/lib.rs:247-420,Make local/mock/Ollama/provider routes honest; prevent local=>mock fallback without explicit degradation and support-label change.,Make local/mock/Ollama/provider routes honest; prevent local=>mock fallback without explicit degradation and support-label change.,Phase 06 provider honesty,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0237,Critical,Confirmed source pattern,Prior audit normalized,Provider route & local/mocking honesty,v11A Execution Evidence / Support Profile,crates/aidens-provider-kit/src/lib.rs,Provider readiness is not always live capability truth.,"Risk that provider mode, provider route, and actual behavior disagree.",local scan: AgentProviderModeV1::Local maps to mock at aidens-runner/src/lib.rs:274,Make local/mock/Ollama/provider routes honest; prevent local=>mock fallback without explicit degradation and support-label change.,Make local/mock/Ollama/provider routes honest; prevent local=>mock fallback without explicit degradation and support-label change.,Phase 06 provider honesty,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0240,Critical,Confirmed source pattern,Prior audit normalized,Provider route & local/mocking honesty,v11A Execution Evidence / Support Profile,crates/aidens-provider-kit/src/lib.rs,Parser fallback for tool calls needs stronger disclosure than native tool-call paths.,"Risk that provider mode, provider route, and actual behavior disagree.",local scan: Ollama provider surface in aidens-provider-kit/src/lib.rs:247-420,Make local/mock/Ollama/provider routes honest; prevent local=>mock fallback without explicit degradation and support-label change.,Make local/mock/Ollama/provider routes honest; prevent local=>mock fallback without explicit degradation and support-label change.,Phase 06 provider honesty,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0243,Critical,Confirmed source pattern,Prior audit normalized,Provider route & local/mocking honesty,v11A Execution Evidence / Support Profile,crates/aidens-provider-kit/src/lib.rs,Ollama provider does not prove native tool schema/tool-result loop parity. Scope variant 2: apply to crates/aidens-provider-kit/src/lib.rs and adjacent caller/callee surfaces.,"Risk that provider mode, provider route, and actual behavior disagree.",local scan: AgentProviderModeV1::Local maps to mock at aidens-runner/src/lib.rs:274,Make local/mock/Ollama/provider routes honest; prevent local=>mock fallback without explicit degradation and support-label change.,Make local/mock/Ollama/provider routes honest; prevent local=>mock fallback without explicit degradation and support-label change.,Phase 06 provider honesty,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0246,Critical,Confirmed source pattern,Prior audit normalized,Provider route & local/mocking honesty,v11A Execution Evidence / Support Profile,crates/aidens-provider-kit/src/lib.rs,Provider timeout is not consistently derived from the run budget/deadline. Scope variant 2: apply to crates/aidens-provider-kit/src/lib.rs and adjacent caller/callee surfaces.,"Risk that provider mode, provider route, and actual behavior disagree.",local scan: Ollama provider surface in aidens-provider-kit/src/lib.rs:247-420,Make local/mock/Ollama/provider routes honest; prevent local=>mock fallback without explicit degradation and support-label change.,Make local/mock/Ollama/provider routes honest; prevent local=>mock fallback without explicit degradation and support-label change.,Phase 06 provider honesty,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0249,Critical,Confirmed source pattern,Prior audit normalized,Provider route & local/mocking honesty,v11A Execution Evidence / Support Profile,crates/aidens-provider-kit/src/lib.rs,Tool-output redaction/capping before model reinjection is not proven in every provider mode. Scope variant 2: apply to crates/aidens-provider-kit/src/lib.rs and adjacent caller/callee surfaces.,"Risk that provider mode, provider route, and actual behavior disagree.",local scan: AgentProviderModeV1::Local maps to mock at aidens-runner/src/lib.rs:274,Make local/mock/Ollama/provider routes honest; prevent local=>mock fallback without explicit degradation and support-label change.,Make local/mock/Ollama/provider routes honest; prevent local=>mock fallback without explicit degradation and support-label change.,Phase 06 provider honesty,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0252,Critical,Confirmed source pattern,Prior audit normalized,Provider route & local/mocking honesty,v11A Execution Evidence / Support Profile,crates/aidens-provider-kit/src/lib.rs,Mock provider paths can appear as successful runs without sufficiently sharp exactness/degradation labeling. Scope variant 3: apply to crates/aidens-provider-kit/src/lib.rs and adjacent caller/callee surfaces.,"Risk that provider mode, provider route, and actual behavior disagree.",local scan: Ollama provider surface in aidens-provider-kit/src/lib.rs:247-420,Make local/mock/Ollama/provider routes honest; prevent local=>mock fallback without explicit degradation and support-label change.,Make local/mock/Ollama/provider routes honest; prevent local=>mock fallback without explicit degradation and support-label change.,Phase 06 provider honesty,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0255,Critical,Confirmed source pattern,Prior audit normalized,Provider route & local/mocking honesty,v11A Execution Evidence / Support Profile,crates/aidens-provider-kit/src/lib.rs,Provider endpoint policy does not prove local-only network behavior for local providers. Scope variant 3: apply to crates/aidens-provider-kit/src/lib.rs and adjacent caller/callee surfaces.,"Risk that provider mode, provider route, and actual behavior disagree.",local scan: AgentProviderModeV1::Local maps to mock at aidens-runner/src/lib.rs:274,Make local/mock/Ollama/provider routes honest; prevent local=>mock fallback without explicit degradation and support-label change.,Make local/mock/Ollama/provider routes honest; prevent local=>mock fallback without explicit degradation and support-label change.,Phase 06 provider honesty,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0258,Critical,Confirmed source pattern,Prior audit normalized,Provider route & local/mocking honesty,v11A Execution Evidence / Support Profile,crates/aidens-provider-kit/src/lib.rs,Provider model/version/digest fingerprint is insufficient for replay-grade receipts. Scope variant 3: apply to crates/aidens-provider-kit/src/lib.rs and adjacent caller/callee surfaces.,"Risk that provider mode, provider route, and actual behavior disagree.",local scan: Ollama provider surface in aidens-provider-kit/src/lib.rs:247-420,Make local/mock/Ollama/provider routes honest; prevent local=>mock fallback without explicit degradation and support-label change.,Make local/mock/Ollama/provider routes honest; prevent local=>mock fallback without explicit degradation and support-label change.,Phase 06 provider honesty,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0261,Critical,Confirmed source pattern,Prior audit normalized,Provider route & local/mocking honesty,v11A Execution Evidence / Support Profile,crates/aidens-provider-kit/src/lib.rs,"Local provider mode can map to mock behavior, creating support-profile dishonesty. Scope variant 4: apply to crates/aidens-provider-kit/src/lib.rs and adjacent caller/callee surfaces.","Risk that provider mode, provider route, and actual behavior disagree.",local scan: AgentProviderModeV1::Local maps to mock at aidens-runner/src/lib.rs:274,Make local/mock/Ollama/provider routes honest; prevent local=>mock fallback without explicit degradation and support-label change.,Make local/mock/Ollama/provider routes honest; prevent local=>mock fallback without explicit degradation and support-label change.,Phase 06 provider honesty,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0264,Critical,Confirmed source pattern,Prior audit normalized,Provider route & local/mocking honesty,v11A Execution Evidence / Support Profile,crates/aidens-provider-kit/src/lib.rs,Provider route fallback can change execution semantics without a strong rejected-alternatives receipt. Scope variant 4: apply to crates/aidens-provider-kit/src/lib.rs and adjacent caller/callee surfaces.,"Risk that provider mode, provider route, and actual behavior disagree.",local scan: Ollama provider surface in aidens-provider-kit/src/lib.rs:247-420,Make local/mock/Ollama/provider routes honest; prevent local=>mock fallback without explicit degradation and support-label change.,Make local/mock/Ollama/provider routes honest; prevent local=>mock fallback without explicit degradation and support-label change.,Phase 06 provider honesty,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0267,Critical,Confirmed source pattern,Prior audit normalized,Provider route & local/mocking honesty,v11A Execution Evidence / Support Profile,crates/aidens-provider-kit/src/lib.rs,Provider readiness is not always live capability truth. Scope variant 4: apply to crates/aidens-provider-kit/src/lib.rs and adjacent caller/callee surfaces.,"Risk that provider mode, provider route, and actual behavior disagree.",local scan: AgentProviderModeV1::Local maps to mock at aidens-runner/src/lib.rs:274,Make local/mock/Ollama/provider routes honest; prevent local=>mock fallback without explicit degradation and support-label change.,Make local/mock/Ollama/provider routes honest; prevent local=>mock fallback without explicit degradation and support-label change.,Phase 06 provider honesty,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0270,Critical,Confirmed source pattern,Prior audit normalized,Provider route & local/mocking honesty,v11A Execution Evidence / Support Profile,crates/aidens-provider-kit/src/lib.rs,Parser fallback for tool calls needs stronger disclosure than native tool-call paths. Scope variant 4: apply to crates/aidens-provider-kit/src/lib.rs and adjacent caller/callee surfaces.,"Risk that provider mode, provider route, and actual behavior disagree.",local scan: Ollama provider surface in aidens-provider-kit/src/lib.rs:247-420,Make local/mock/Ollama/provider routes honest; prevent local=>mock fallback without explicit degradation and support-label change.,Make local/mock/Ollama/provider routes honest; prevent local=>mock fallback without explicit degradation and support-label change.,Phase 06 provider honesty,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0273,Critical,Confirmed source pattern,Prior audit normalized,Provider route & local/mocking honesty,v11A Execution Evidence / Support Profile,crates/aidens-provider-kit/src/lib.rs,Ollama provider does not prove native tool schema/tool-result loop parity. Scope variant 5: apply to crates/aidens-provider-kit/src/lib.rs and adjacent caller/callee surfaces.,"Risk that provider mode, provider route, and actual behavior disagree.",local scan: AgentProviderModeV1::Local maps to mock at aidens-runner/src/lib.rs:274,Make local/mock/Ollama/provider routes honest; prevent local=>mock fallback without explicit degradation and support-label change.,Make local/mock/Ollama/provider routes honest; prevent local=>mock fallback without explicit degradation and support-label change.,Phase 06 provider honesty,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
