ID,Severity,Confidence,Origin,Category,V11_Gate,Primary_Path_or_Surface,Finding,Risk,Evidence,Required_Action,Acceptance_Gate,Suggested_Phase,Status,Notes
AHD-0402,High,Conformance/test gap,Current deep static audit,"Queue, scheduler, daemon & concurrency",v11A Execution Evidence / v11B Region Scheduling,crates/aidens-contracts/src/daemon_queue.rs,Queue idempotency suppression can race under concurrent enqueue. Scope variant 5: apply to crates/aidens-contracts/src/daemon_queue.rs and adjacent caller/callee surfaces.,Risk that queue/lease/scheduler behavior races or loses lineage.,local scan: queue term count 335; lease term count 425,"Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.","Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.",Phase 07 queue/daemon concurrency,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0403,High,Confirmed source pattern,Current deep static audit,"Queue, scheduler, daemon & concurrency",v11A Execution Evidence / v11B Region Scheduling,crates/aidens-queue-kit/src/lib.rs,Lease acquisition is snapshot-plus-append and can double-lease jobs. Scope variant 5: apply to crates/aidens-queue-kit/src/lib.rs and adjacent caller/callee surfaces.,Risk that queue/lease/scheduler behavior races or loses lineage.,local scan: append_record in aidens-queue-kit/src/lib.rs:564; OpenOptions at 570/624,"Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.","Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.",Phase 07 queue/daemon concurrency,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0404,Medium,High-confidence hardening risk,Current deep static audit,"Queue, scheduler, daemon & concurrency",v11A Execution Evidence / v11B Region Scheduling,crates/aidens-daemon-kit/src/lib.rs,Job completion can be insufficiently coupled to a verified active lease. Scope variant 5: apply to crates/aidens-daemon-kit/src/lib.rs and adjacent caller/callee surfaces.,Risk that queue/lease/scheduler behavior races or loses lineage.,local scan: queue term count 335; lease term count 425,"Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.","Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.",Phase 07 queue/daemon concurrency,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0405,Critical,Conformance/test gap,Current deep static audit,"Queue, scheduler, daemon & concurrency",v11A Execution Evidence / v11B Region Scheduling,crates/aidens-contracts/src/daemon_queue.rs,Lease expiry and late completion need adversarial fixtures. Scope variant 5: apply to crates/aidens-contracts/src/daemon_queue.rs and adjacent caller/callee surfaces.,Risk that queue/lease/scheduler behavior races or loses lineage.,local scan: append_record in aidens-queue-kit/src/lib.rs:564; OpenOptions at 570/624,"Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.","Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.",Phase 07 queue/daemon concurrency,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0406,High,Confirmed source pattern,Current deep static audit,"Queue, scheduler, daemon & concurrency",v11A Execution Evidence / v11B Region Scheduling,crates/aidens-queue-kit/src/lib.rs,Safe mode blocks new risky jobs but may not quarantine already queued risky work. Scope variant 5: apply to crates/aidens-queue-kit/src/lib.rs and adjacent caller/callee surfaces.,Risk that queue/lease/scheduler behavior races or loses lineage.,local scan: queue term count 335; lease term count 425,"Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.","Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.",Phase 07 queue/daemon concurrency,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0407,High,High-confidence hardening risk,Current deep static audit,"Queue, scheduler, daemon & concurrency",v11A Execution Evidence / v11B Region Scheduling,crates/aidens-daemon-kit/src/lib.rs,Queue owner identity is string-based rather than permit/attestation-bound. Scope variant 5: apply to crates/aidens-daemon-kit/src/lib.rs and adjacent caller/callee surfaces.,Risk that queue/lease/scheduler behavior races or loses lineage.,local scan: append_record in aidens-queue-kit/src/lib.rs:564; OpenOptions at 570/624,"Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.","Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.",Phase 07 queue/daemon concurrency,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0408,Medium,Conformance/test gap,Current deep static audit,"Queue, scheduler, daemon & concurrency",v11A Execution Evidence / v11B Region Scheduling,crates/aidens-contracts/src/daemon_queue.rs,Queue compaction/subtraction law is not specified with history budget. Scope variant 5: apply to crates/aidens-contracts/src/daemon_queue.rs and adjacent caller/callee surfaces.,Risk that queue/lease/scheduler behavior races or loses lineage.,local scan: queue term count 335; lease term count 425,"Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.","Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.",Phase 07 queue/daemon concurrency,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0409,Critical,Confirmed source pattern,Current deep static audit,"Queue, scheduler, daemon & concurrency",v11A Execution Evidence / v11B Region Scheduling,crates/aidens-queue-kit/src/lib.rs,Queue snapshots read entire logs and have scaling/poison risks. Scope variant 5: apply to crates/aidens-queue-kit/src/lib.rs and adjacent caller/callee surfaces.,Risk that queue/lease/scheduler behavior races or loses lineage.,local scan: append_record in aidens-queue-kit/src/lib.rs:564; OpenOptions at 570/624,"Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.","Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.",Phase 07 queue/daemon concurrency,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0410,High,High-confidence hardening risk,Current deep static audit,"Queue, scheduler, daemon & concurrency",v11A Execution Evidence / v11B Region Scheduling,crates/aidens-daemon-kit/src/lib.rs,Queue hop receipts need full lineage into execution context envelopes. Scope variant 5: apply to crates/aidens-daemon-kit/src/lib.rs and adjacent caller/callee surfaces.,Risk that queue/lease/scheduler behavior races or loses lineage.,local scan: queue term count 335; lease term count 425,"Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.","Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.",Phase 07 queue/daemon concurrency,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0411,High,Conformance/test gap,Current deep static audit,"Queue, scheduler, daemon & concurrency",v11A Execution Evidence / v11B Region Scheduling,crates/aidens-contracts/src/daemon_queue.rs,Queue append computes sequence from snapshot state and can race under concurrent writers. Scope variant 6: apply to crates/aidens-contracts/src/daemon_queue.rs and adjacent caller/callee surfaces.,Risk that queue/lease/scheduler behavior races or loses lineage.,local scan: append_record in aidens-queue-kit/src/lib.rs:564; OpenOptions at 570/624,"Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.","Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.",Phase 07 queue/daemon concurrency,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0412,Medium,Confirmed source pattern,Current deep static audit,"Queue, scheduler, daemon & concurrency",v11A Execution Evidence / v11B Region Scheduling,crates/aidens-queue-kit/src/lib.rs,Queue idempotency suppression can race under concurrent enqueue. Scope variant 6: apply to crates/aidens-queue-kit/src/lib.rs and adjacent caller/callee surfaces.,Risk that queue/lease/scheduler behavior races or loses lineage.,local scan: queue term count 335; lease term count 425,"Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.","Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.",Phase 07 queue/daemon concurrency,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0413,Critical,High-confidence hardening risk,Current deep static audit,"Queue, scheduler, daemon & concurrency",v11A Execution Evidence / v11B Region Scheduling,crates/aidens-daemon-kit/src/lib.rs,Lease acquisition is snapshot-plus-append and can double-lease jobs. Scope variant 6: apply to crates/aidens-daemon-kit/src/lib.rs and adjacent caller/callee surfaces.,Risk that queue/lease/scheduler behavior races or loses lineage.,local scan: append_record in aidens-queue-kit/src/lib.rs:564; OpenOptions at 570/624,"Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.","Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.",Phase 07 queue/daemon concurrency,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0414,High,Conformance/test gap,Current deep static audit,"Queue, scheduler, daemon & concurrency",v11A Execution Evidence / v11B Region Scheduling,crates/aidens-contracts/src/daemon_queue.rs,Job completion can be insufficiently coupled to a verified active lease. Scope variant 6: apply to crates/aidens-contracts/src/daemon_queue.rs and adjacent caller/callee surfaces.,Risk that queue/lease/scheduler behavior races or loses lineage.,local scan: queue term count 335; lease term count 425,"Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.","Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.",Phase 07 queue/daemon concurrency,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0415,High,Confirmed source pattern,Current deep static audit,"Queue, scheduler, daemon & concurrency",v11A Execution Evidence / v11B Region Scheduling,crates/aidens-queue-kit/src/lib.rs,Lease expiry and late completion need adversarial fixtures. Scope variant 6: apply to crates/aidens-queue-kit/src/lib.rs and adjacent caller/callee surfaces.,Risk that queue/lease/scheduler behavior races or loses lineage.,local scan: append_record in aidens-queue-kit/src/lib.rs:564; OpenOptions at 570/624,"Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.","Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.",Phase 07 queue/daemon concurrency,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0416,Medium,High-confidence hardening risk,Current deep static audit,"Queue, scheduler, daemon & concurrency",v11A Execution Evidence / v11B Region Scheduling,crates/aidens-daemon-kit/src/lib.rs,Safe mode blocks new risky jobs but may not quarantine already queued risky work. Scope variant 6: apply to crates/aidens-daemon-kit/src/lib.rs and adjacent caller/callee surfaces.,Risk that queue/lease/scheduler behavior races or loses lineage.,local scan: queue term count 335; lease term count 425,"Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.","Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.",Phase 07 queue/daemon concurrency,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0417,Critical,Conformance/test gap,Current deep static audit,"Queue, scheduler, daemon & concurrency",v11A Execution Evidence / v11B Region Scheduling,crates/aidens-contracts/src/daemon_queue.rs,Queue owner identity is string-based rather than permit/attestation-bound. Scope variant 6: apply to crates/aidens-contracts/src/daemon_queue.rs and adjacent caller/callee surfaces.,Risk that queue/lease/scheduler behavior races or loses lineage.,local scan: append_record in aidens-queue-kit/src/lib.rs:564; OpenOptions at 570/624,"Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.","Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.",Phase 07 queue/daemon concurrency,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0418,High,Confirmed source pattern,Current deep static audit,"Queue, scheduler, daemon & concurrency",v11A Execution Evidence / v11B Region Scheduling,crates/aidens-queue-kit/src/lib.rs,Queue compaction/subtraction law is not specified with history budget. Scope variant 6: apply to crates/aidens-queue-kit/src/lib.rs and adjacent caller/callee surfaces.,Risk that queue/lease/scheduler behavior races or loses lineage.,local scan: queue term count 335; lease term count 425,"Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.","Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.",Phase 07 queue/daemon concurrency,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0419,High,High-confidence hardening risk,Current deep static audit,"Queue, scheduler, daemon & concurrency",v11A Execution Evidence / v11B Region Scheduling,crates/aidens-daemon-kit/src/lib.rs,Queue snapshots read entire logs and have scaling/poison risks. Scope variant 6: apply to crates/aidens-daemon-kit/src/lib.rs and adjacent caller/callee surfaces.,Risk that queue/lease/scheduler behavior races or loses lineage.,local scan: append_record in aidens-queue-kit/src/lib.rs:564; OpenOptions at 570/624,"Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.","Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.",Phase 07 queue/daemon concurrency,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0420,Medium,Conformance/test gap,Current deep static audit,"Queue, scheduler, daemon & concurrency",v11A Execution Evidence / v11B Region Scheduling,crates/aidens-contracts/src/daemon_queue.rs,Queue hop receipts need full lineage into execution context envelopes. Scope variant 6: apply to crates/aidens-contracts/src/daemon_queue.rs and adjacent caller/callee surfaces.,Risk that queue/lease/scheduler behavior races or loses lineage.,local scan: queue term count 335; lease term count 425,"Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.","Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.",Phase 07 queue/daemon concurrency,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0421,Critical,Confirmed source pattern,Current deep static audit,"Queue, scheduler, daemon & concurrency",v11A Execution Evidence / v11B Region Scheduling,crates/aidens-queue-kit/src/lib.rs,Queue append computes sequence from snapshot state and can race under concurrent writers. Scope variant 7: apply to crates/aidens-queue-kit/src/lib.rs and adjacent caller/callee surfaces.,Risk that queue/lease/scheduler behavior races or loses lineage.,local scan: append_record in aidens-queue-kit/src/lib.rs:564; OpenOptions at 570/624,"Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.","Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.",Phase 07 queue/daemon concurrency,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0422,High,High-confidence hardening risk,Current deep static audit,"Queue, scheduler, daemon & concurrency",v11A Execution Evidence / v11B Region Scheduling,crates/aidens-daemon-kit/src/lib.rs,Queue idempotency suppression can race under concurrent enqueue. Scope variant 7: apply to crates/aidens-daemon-kit/src/lib.rs and adjacent caller/callee surfaces.,Risk that queue/lease/scheduler behavior races or loses lineage.,local scan: queue term count 335; lease term count 425,"Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.","Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.",Phase 07 queue/daemon concurrency,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0423,High,Conformance/test gap,Current deep static audit,"Queue, scheduler, daemon & concurrency",v11A Execution Evidence / v11B Region Scheduling,crates/aidens-contracts/src/daemon_queue.rs,Lease acquisition is snapshot-plus-append and can double-lease jobs. Scope variant 7: apply to crates/aidens-contracts/src/daemon_queue.rs and adjacent caller/callee surfaces.,Risk that queue/lease/scheduler behavior races or loses lineage.,local scan: append_record in aidens-queue-kit/src/lib.rs:564; OpenOptions at 570/624,"Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.","Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.",Phase 07 queue/daemon concurrency,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0424,Medium,Confirmed source pattern,Current deep static audit,"Queue, scheduler, daemon & concurrency",v11A Execution Evidence / v11B Region Scheduling,crates/aidens-queue-kit/src/lib.rs,Job completion can be insufficiently coupled to a verified active lease. Scope variant 7: apply to crates/aidens-queue-kit/src/lib.rs and adjacent caller/callee surfaces.,Risk that queue/lease/scheduler behavior races or loses lineage.,local scan: queue term count 335; lease term count 425,"Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.","Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.",Phase 07 queue/daemon concurrency,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0425,Critical,High-confidence hardening risk,Current deep static audit,"Queue, scheduler, daemon & concurrency",v11A Execution Evidence / v11B Region Scheduling,crates/aidens-daemon-kit/src/lib.rs,Lease expiry and late completion need adversarial fixtures. Scope variant 7: apply to crates/aidens-daemon-kit/src/lib.rs and adjacent caller/callee surfaces.,Risk that queue/lease/scheduler behavior races or loses lineage.,local scan: append_record in aidens-queue-kit/src/lib.rs:564; OpenOptions at 570/624,"Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.","Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.",Phase 07 queue/daemon concurrency,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0426,High,Conformance/test gap,Current deep static audit,"Queue, scheduler, daemon & concurrency",v11A Execution Evidence / v11B Region Scheduling,crates/aidens-contracts/src/daemon_queue.rs,Safe mode blocks new risky jobs but may not quarantine already queued risky work. Scope variant 7: apply to crates/aidens-contracts/src/daemon_queue.rs and adjacent caller/callee surfaces.,Risk that queue/lease/scheduler behavior races or loses lineage.,local scan: queue term count 335; lease term count 425,"Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.","Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.",Phase 07 queue/daemon concurrency,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0427,High,Confirmed source pattern,Current deep static audit,"Queue, scheduler, daemon & concurrency",v11A Execution Evidence / v11B Region Scheduling,crates/aidens-queue-kit/src/lib.rs,Queue owner identity is string-based rather than permit/attestation-bound. Scope variant 7: apply to crates/aidens-queue-kit/src/lib.rs and adjacent caller/callee surfaces.,Risk that queue/lease/scheduler behavior races or loses lineage.,local scan: append_record in aidens-queue-kit/src/lib.rs:564; OpenOptions at 570/624,"Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.","Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.",Phase 07 queue/daemon concurrency,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0428,Medium,High-confidence hardening risk,Current deep static audit,"Queue, scheduler, daemon & concurrency",v11A Execution Evidence / v11B Region Scheduling,crates/aidens-daemon-kit/src/lib.rs,Queue compaction/subtraction law is not specified with history budget. Scope variant 7: apply to crates/aidens-daemon-kit/src/lib.rs and adjacent caller/callee surfaces.,Risk that queue/lease/scheduler behavior races or loses lineage.,local scan: queue term count 335; lease term count 425,"Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.","Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.",Phase 07 queue/daemon concurrency,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0429,Critical,Conformance/test gap,Current deep static audit,"Queue, scheduler, daemon & concurrency",v11A Execution Evidence / v11B Region Scheduling,crates/aidens-contracts/src/daemon_queue.rs,Queue snapshots read entire logs and have scaling/poison risks. Scope variant 7: apply to crates/aidens-contracts/src/daemon_queue.rs and adjacent caller/callee surfaces.,Risk that queue/lease/scheduler behavior races or loses lineage.,local scan: append_record in aidens-queue-kit/src/lib.rs:564; OpenOptions at 570/624,"Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.","Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.",Phase 07 queue/daemon concurrency,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0430,High,Confirmed source pattern,Current deep static audit,"Queue, scheduler, daemon & concurrency",v11A Execution Evidence / v11B Region Scheduling,crates/aidens-queue-kit/src/lib.rs,Queue hop receipts need full lineage into execution context envelopes. Scope variant 7: apply to crates/aidens-queue-kit/src/lib.rs and adjacent caller/callee surfaces.,Risk that queue/lease/scheduler behavior races or loses lineage.,local scan: queue term count 335; lease term count 425,"Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.","Make queue append/lease/complete atomic with leases, locks, hop receipts, idempotency proofs, and safe-mode quarantine.",Phase 07 queue/daemon concurrency,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0431,Critical,Confirmed source pattern,Current deep static audit,"Boundary compiler, JSON, schema & repair",v11A Boundary Compiler Gate,crates/aidens-boundary-kit/src/lib.rs,Boundary repair defaults allow markdown-fence or substring extraction behavior that is too permissive for evidence-grade inputs.,Risk that structured data is accepted or repaired without full semantic contract.,local scan: boundary repair defaults in aidens-boundary-kit/src/lib.rs:34-41,"Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.","Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.",Phase 08 boundary compiler hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0432,High,High-confidence hardening risk,Current deep static audit,"Boundary compiler, JSON, schema & repair",v11A Boundary Compiler Gate,crates/aidens-contracts/src/boundary.rs,Handwritten schema validation only covers a subset of JSON Schema features.,Risk that structured data is accepted or repaired without full semantic contract.,local scan: parse_strict_json and repair path in aidens-boundary-kit/src/lib.rs:24-177,"Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.","Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.",Phase 08 boundary compiler hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0433,High,Conformance/test gap,Current deep static audit,"Boundary compiler, JSON, schema & repair",v11A Boundary Compiler Gate,crates/aidens-cli/src/lib.rs,Unsupported schema keywords may be silently ignored instead of rejected as unsupported semantics.,Risk that structured data is accepted or repaired without full semantic contract.,local scan: boundary repair defaults in aidens-boundary-kit/src/lib.rs:34-41,"Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.","Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.",Phase 08 boundary compiler hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0434,Medium,Confirmed source pattern,Current deep static audit,"Boundary compiler, JSON, schema & repair",v11A Boundary Compiler Gate,crates/aidens-boundary-kit/src/lib.rs,"Duplicate-key detection needs fuzzing against escapes, nesting, unicode, and parser disagreement.",Risk that structured data is accepted or repaired without full semantic contract.,local scan: parse_strict_json and repair path in aidens-boundary-kit/src/lib.rs:24-177,"Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.","Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.",Phase 08 boundary compiler hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0435,Critical,High-confidence hardening risk,Current deep static audit,"Boundary compiler, JSON, schema & repair",v11A Boundary Compiler Gate,crates/aidens-contracts/src/boundary.rs,Treatment-critical paths use simplified addressing that can miss JSON pointer edge cases.,Risk that structured data is accepted or repaired without full semantic contract.,local scan: boundary repair defaults in aidens-boundary-kit/src/lib.rs:34-41,"Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.","Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.",Phase 08 boundary compiler hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0436,High,Conformance/test gap,Current deep static audit,"Boundary compiler, JSON, schema & repair",v11A Boundary Compiler Gate,crates/aidens-cli/src/lib.rs,Unknown-field policy is not proven strict across every structured boundary.,Risk that structured data is accepted or repaired without full semantic contract.,local scan: parse_strict_json and repair path in aidens-boundary-kit/src/lib.rs:24-177,"Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.","Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.",Phase 08 boundary compiler hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
AHD-0437,High,Confirmed source pattern,Current deep static audit,"Boundary compiler, JSON, schema & repair",v11A Boundary Compiler Gate,crates/aidens-boundary-kit/src/lib.rs,"Resource ceilings for parse depth, object count, string length, and array size need proof.",Risk that structured data is accepted or repaired without full semantic contract.,local scan: boundary repair defaults in aidens-boundary-kit/src/lib.rs:34-41,"Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.","Adopt strict boundary compiler profiles, full schema support or unsupported-key rejection, durable repair receipts, and fuzz/property tests.",Phase 08 boundary compiler hardening,open,"Not all rows are reproduced runtime bugs; matrix intentionally includes confirmed defects, hardening risks, and missing hostile/conformance proofs."
