id,priority,severity,category,path,line,title,evidence,impact,break_test,recommended_fix,confidence
AIDENS-HA-20260508-0287,P1,Medium,PANIC-SURFACE,AiDENs/crates/aidens-memory-kit/src/lib.rs,325,Production expect can panic instead of emitting a receipt-bearing failure,".expect(""canonical memory adapter"");","A hostile input, poisoned lock, IO edge case, or invariant drift can terminate execution instead of producing a typed failure artifact.",Create a failing/poisoned/input-edge fixture for this line and assert the process does not panic.,Replace expect with typed error and explicit invariant receipt.,Medium
AIDENS-HA-20260508-0288,P1,Medium,PANIC-SURFACE,AiDENs/crates/aidens-memory-kit/src/lib.rs,360,Production unwrap can panic instead of emitting a receipt-bearing failure,.unwrap(),"A hostile input, poisoned lock, IO edge case, or invariant drift can terminate execution instead of producing a typed failure artifact.",Create a failing/poisoned/input-edge fixture for this line and assert the process does not panic.,Replace with typed error + receipt/degradation path.,Medium
AIDENS-HA-20260508-0289,P1,Medium,PANIC-SURFACE,AiDENs/crates/aidens-permit-kit/src/lib.rs,270,Production expect can panic instead of emitting a receipt-bearing failure,".expect(""matching grant emits use receipt"");","A hostile input, poisoned lock, IO edge case, or invariant drift can terminate execution instead of producing a typed failure artifact.",Create a failing/poisoned/input-edge fixture for this line and assert the process does not panic.,Replace expect with typed error and explicit invariant receipt.,Medium
AIDENS-HA-20260508-0290,P1,Medium,PANIC-SURFACE,AiDENs/crates/aidens-permit-kit/src/lib.rs,284,Production expect can panic instead of emitting a receipt-bearing failure,".expect(""file-write requires approval"");","A hostile input, poisoned lock, IO edge case, or invariant drift can terminate execution instead of producing a typed failure artifact.",Create a failing/poisoned/input-edge fixture for this line and assert the process does not panic.,Replace expect with typed error and explicit invariant receipt.,Medium
AIDENS-HA-20260508-0291,P1,Medium,PANIC-SURFACE,AiDENs/crates/aidens-plan-kit/src/lib.rs,114,Production unwrap can panic instead of emitting a receipt-bearing failure,let report = assemble_execution_plan(input()).unwrap();,"A hostile input, poisoned lock, IO edge case, or invariant drift can terminate execution instead of producing a typed failure artifact.",Create a failing/poisoned/input-edge fixture for this line and assert the process does not panic.,Replace with typed error + receipt/degradation path.,Medium
AIDENS-HA-20260508-0292,P1,Medium,PANIC-SURFACE,AiDENs/crates/aidens-provider-kit/src/lib.rs,1084,Production unwrap can panic instead of emitting a receipt-bearing failure,let provider = build_provider(spec).unwrap();,"A hostile input, poisoned lock, IO edge case, or invariant drift can terminate execution instead of producing a typed failure artifact.",Create a failing/poisoned/input-edge fixture for this line and assert the process does not panic.,Replace with typed error + receipt/degradation path.,Medium
AIDENS-HA-20260508-0293,P1,Medium,PANIC-SURFACE,AiDENs/crates/aidens-provider-kit/src/lib.rs,1220,Production unwrap can panic instead of emitting a receipt-bearing failure,"let listener = std::net::TcpListener::bind(""127.0.0.1:0"").unwrap();","A hostile input, poisoned lock, IO edge case, or invariant drift can terminate execution instead of producing a typed failure artifact.",Create a failing/poisoned/input-edge fixture for this line and assert the process does not panic.,Replace with typed error + receipt/degradation path.,Medium
AIDENS-HA-20260508-0294,P1,Medium,PANIC-SURFACE,AiDENs/crates/aidens-provider-kit/src/lib.rs,1221,Production unwrap can panic instead of emitting a receipt-bearing failure,"let base_url = format!(""http://{}"", listener.local_addr().unwrap());","A hostile input, poisoned lock, IO edge case, or invariant drift can terminate execution instead of producing a typed failure artifact.",Create a failing/poisoned/input-edge fixture for this line and assert the process does not panic.,Replace with typed error + receipt/degradation path.,Medium
AIDENS-HA-20260508-0295,P1,Medium,PANIC-SURFACE,AiDENs/crates/aidens-provider-kit/src/lib.rs,1223,Production unwrap can panic instead of emitting a receipt-bearing failure,"let (mut stream, _) = listener.accept().unwrap();","A hostile input, poisoned lock, IO edge case, or invariant drift can terminate execution instead of producing a typed failure artifact.",Create a failing/poisoned/input-edge fixture for this line and assert the process does not panic.,Replace with typed error + receipt/degradation path.,Medium
AIDENS-HA-20260508-0296,P1,Medium,PANIC-SURFACE,AiDENs/crates/aidens-provider-kit/src/lib.rs,1225,Production unwrap can panic instead of emitting a receipt-bearing failure,let bytes = stream.read(&mut request).unwrap();,"A hostile input, poisoned lock, IO edge case, or invariant drift can terminate execution instead of producing a typed failure artifact.",Create a failing/poisoned/input-edge fixture for this line and assert the process does not panic.,Replace with typed error + receipt/degradation path.,Medium
AIDENS-HA-20260508-0297,P1,Medium,PANIC-SURFACE,AiDENs/crates/aidens-provider-kit/src/lib.rs,1235,Production unwrap can panic instead of emitting a receipt-bearing failure,.unwrap();,"A hostile input, poisoned lock, IO edge case, or invariant drift can terminate execution instead of producing a typed failure artifact.",Create a failing/poisoned/input-edge fixture for this line and assert the process does not panic.,Replace with typed error + receipt/degradation path.,Medium
AIDENS-HA-20260508-0298,P1,Medium,PROVIDER-EVIDENCE,AiDENs/crates/aidens-provider-kit/src/lib.rs,330,Provider HTTP error-body read failure is hidden,let body = response.text().await.unwrap_or_default();,Non-success Ollama response body uses `.text().await.unwrap_or_default()`.,Make the HTTP body read fail and verify the error receipt preserves failure mode.,"Record status, body-read error, and partial body digest separately.",High
AIDENS-HA-20260508-0299,P1,Medium,RUNTIME-PANIC,AiDENs/crates/aidens-runner/src/lib.rs,1426,Agency nudge ledger lock poisoning panics the runner,".expect(""agency nudge ledger poisoned"");",Agency nudge ledger uses expect on poisoned lock.,Poison the nudge mutex and verify agency governance produces a receipt instead of panicking.,Handle poison as governance/execution degradation with operator invocation receipt.,High
AIDENS-HA-20260508-0300,P1,Medium,RUNTIME-PANIC,AiDENs/crates/aidens-runner/src/lib.rs,629,Run report ledger lock poisoning panics the runner,"let mut reports = self.reports.lock().expect(""run report ledger poisoned"");",Mutex poison is handled by expect rather than a receipt-bearing degraded path.,"Poison the mutex in a test and verify the run emits an execution failure artifact, not a process panic.",Recover poison with explicit degraded execution receipt or quarantine the run ledger.,High
AIDENS-HA-20260508-0301,P1,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-app-kit/src/lib.rs,699,Ignored result discards execution evidence,let _ = std::fs::remove_dir_all(&dir);,"The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Handle result or record ignored failure in receipt.,Medium
AIDENS-HA-20260508-0302,P1,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-app-kit/src/lib.rs,732,Ignored result discards execution evidence,let _ = std::fs::remove_dir_all(&dir);,"The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Handle result or record ignored failure in receipt.,Medium
AIDENS-HA-20260508-0303,P1,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-app-kit/src/lib.rs,770,Ignored result discards execution evidence,let _ = std::fs::remove_dir_all(&receipt_root);,"The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Handle result or record ignored failure in receipt.,Medium
AIDENS-HA-20260508-0304,P1,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-app-kit/src/lib.rs,786,Ignored result discards execution evidence,let _ = std::fs::remove_dir_all(&receipt_root);,"The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Handle result or record ignored failure in receipt.,Medium
AIDENS-HA-20260508-0305,P1,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-app-kit/src/lib.rs,793,Ignored result discards execution evidence,let _ = std::fs::remove_dir_all(&dir);,"The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Handle result or record ignored failure in receipt.,Medium
AIDENS-HA-20260508-0306,P1,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-app-kit/src/lib.rs,838,Ignored result discards execution evidence,let _ = std::fs::remove_dir_all(&dir);,"The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Handle result or record ignored failure in receipt.,Medium
AIDENS-HA-20260508-0307,P1,Medium,SILENT-DEGRADATION,AiDENs/crates/aidens-cli/src/lib.rs,2267,Ignored result discards execution evidence,let _ = std::fs::remove_dir_all(&stage_dir);,"The system can continue after losing the reason for failure, which breaks replay, audit, and repair planning.",Force the fallback/error branch and assert the receipt contains the original error class and degraded status.,Handle result or record ignored failure in receipt.,Medium
AIDENS-HA-20260508-0308,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-agency-kit/src/lib.rs,9,Dynamic serde_json::Value appears in contract/runtime path,use serde_json::Value;,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.","Prefer typed contracts; if dynamic boundary is necessary, attach schema and repair provenance.",Medium
AIDENS-HA-20260508-0309,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-boundary-kit/src/lib.rs,12,Dynamic serde_json::Value appears in contract/runtime path,use serde_json::Value;,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.","Prefer typed contracts; if dynamic boundary is necessary, attach schema and repair provenance.",Medium
AIDENS-HA-20260508-0310,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-boundary-kit/src/lib.rs,131,Ad hoc serde_json::json! payload appears,serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0311,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-boundary-kit/src/lib.rs,1387,Ad hoc serde_json::json! payload appears,let schema = serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0312,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-boundary-kit/src/lib.rs,1391,Ad hoc serde_json::json! payload appears,"let receipt = validate_json_schema(&schema, &serde_json::json!(""abc""));",Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0313,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-boundary-kit/src/lib.rs,1405,Ad hoc serde_json::json! payload appears,let schema = serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0314,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-boundary-kit/src/lib.rs,1418,Ad hoc serde_json::json! payload appears,&serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0315,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-boundary-kit/src/lib.rs,1441,Ad hoc serde_json::json! payload appears,let schema = serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0316,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-boundary-kit/src/lib.rs,1454,Ad hoc serde_json::json! payload appears,"validate_json_schema(&schema, &serde_json::json!({""created_at"": ""not-a-date""}));",Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0317,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-boundary-kit/src/lib.rs,1457,Ad hoc serde_json::json! payload appears,"&serde_json::json!({""created_at"": ""2026-05-07T00:00:00Z""}),",Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0318,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-boundary-kit/src/lib.rs,1470,Ad hoc serde_json::json! payload appears,let schema = serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0319,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-boundary-kit/src/lib.rs,1498,Ad hoc serde_json::json! payload appears,let receipt = validate_memory_claim_input(&serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0320,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-boundary-kit/src/lib.rs,1642,Ad hoc serde_json::json! payload appears,"&serde_json::json!({""raw"": ""{\""path\"":\""a\"",\""path\"":\""b\""}""}),",Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0321,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-boundary-kit/src/lib.rs,1655,Ad hoc serde_json::json! payload appears,"let before = serde_json::json!({""treatment"":""control"",""value"":1});",Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0322,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-boundary-kit/src/lib.rs,1656,Ad hoc serde_json::json! payload appears,"let after = serde_json::json!({""treatment"":""variant"",""value"":1});",Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0323,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-boundary-kit/src/lib.rs,1693,Ad hoc serde_json::json! payload appears,let actual = serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0324,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/agent.rs,1079,Ad hoc serde_json::json! payload appears,let report = serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0325,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/agent.rs,13,Ad hoc serde_json::json! payload appears,Err(reason_codes) => serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0326,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/agent.rs,34,Ad hoc serde_json::json! payload appears,Ok(serde_json::to_string_pretty(&serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0327,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/agent.rs,454,Ad hoc serde_json::json! payload appears,serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0328,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/agent.rs,522,Ad hoc serde_json::json! payload appears,"serde_json::json!({ ""diff"": diff }),",Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0329,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/agent.rs,531,Ad hoc serde_json::json! payload appears,"serde_json::json!({ ""command"": [""bash"", ""scripts/verify.sh""] }),",Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0330,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/agent.rs,538,Ad hoc serde_json::json! payload appears,serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0331,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/agent.rs,548,Ad hoc serde_json::json! payload appears,"serde_json::json!({ ""path"": ""."", ""max_entries"": 50 }),",Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0332,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/agent.rs,557,Ad hoc serde_json::json! payload appears,serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0333,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/agent.rs,568,Ad hoc serde_json::json! payload appears,"serde_json::json!({ ""path"": read_path }),",Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0334,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/agent.rs,578,Ad hoc serde_json::json! payload appears,serde_json::to_string(&serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0335,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/agent.rs,653,Ad hoc serde_json::json! payload appears,serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0336,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/agent.rs,662,Ad hoc serde_json::json! payload appears,"""plan_receipts"": output.plan_receipts.iter().map(|receipt| serde_json::json!({",Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0337,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/agent.rs,669,Ad hoc serde_json::json! payload appears,"""tool_route_receipts"": output.tool_route_receipts.iter().map(|receipt| serde_json::json!({",Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0338,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/agent.rs,677,Ad hoc serde_json::json! payload appears,"""tool_call_receipts"": output.tool_call_receipts.iter().map(|receipt| serde_json::json!({",Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0339,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/agent.rs,688,Ad hoc serde_json::json! payload appears,"""verification_receipts"": output.verification_receipts.iter().map(|receipt| serde_json::json!({",Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0340,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/agent.rs,698,Ad hoc serde_json::json! payload appears,"""finalization"": output.finalization.as_ref().map(|receipt| serde_json::json!({",Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0341,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/agent.rs,731,Ad hoc serde_json::json! payload appears,serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0342,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/agent.rs,744,Ad hoc serde_json::json! payload appears,serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0343,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/agent.rs,758,Ad hoc serde_json::json! payload appears,let mut events = vec![serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0344,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/agent.rs,764,Ad hoc serde_json::json! payload appears,events.push(serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0345,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/agent.rs,773,Ad hoc serde_json::json! payload appears,events.push(serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0346,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/agent.rs,781,Ad hoc serde_json::json! payload appears,events.push(serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0347,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/agent.rs,792,Ad hoc serde_json::json! payload appears,events.push(serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0348,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/agent.rs,801,Ad hoc serde_json::json! payload appears,events.push(serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0349,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/agent.rs,807,Ad hoc serde_json::json! payload appears,events.push(serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0350,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/agent.rs,816,Ad hoc serde_json::json! payload appears,events.push(serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0351,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/agent.rs,824,Ad hoc serde_json::json! payload appears,events.push(serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0352,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/agent.rs,86,Ad hoc serde_json::json! payload appears,Ok(serde_json::to_string_pretty(&serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
AIDENS-HA-20260508-0353,P2,Medium,DYNAMIC-JSON,AiDENs/crates/aidens-cli/src/agent.rs,9,Ad hoc serde_json::json! payload appears,Ok(()) => serde_json::json!({,Dynamic JSON can bypass Rust type ownership and schema law if not fenced by strict boundary compiler profiles.,"Feed hostile extra fields, duplicate-like semantics, wrong types, and repaired JSON through this boundary.",Promote to typed envelope if it crosses a material boundary.,Medium
